"date","hour","Total_users","Temperature","Precipitation","Wind_Speed","Humidity","DP_Temp","Solar_Radiation(MJ/m2)","Snowfall","Visibility_10m","GTemperature"
"2020-05-18",6,1079,18.3,0,0.8,85,15.7,0.02,0,725,17.1
"2020-05-18",7,2309,18.7,0,1.9,85,16.1,0.06,0,480,17.7
"2020-05-18",8,4627,19,0,1.7,88,16.9,0.39,0,314,20.9
"2020-05-18",9,2761,19.7,0,2.3,86,17.2,0.72,0,311,24.1
"2020-05-18",10,2214,21.6,0,1.7,78,17.5,1.39,0,363,25.9
"2020-05-18",11,2638,23,0,2.4,69,16.9,1.66,0,469,28.2
"2020-05-18",12,3071,24.1,0,3.6,63,16.6,1.48,0,748,30
"2020-05-18",13,3378,25.4,0,4.9,57,16.2,2.74,0,812,33.7
"2020-05-18",14,3592,26.6,0,3.5,52,15.9,3.08,0,1554,36.4
"2020-05-18",15,2232,25.5,0,4.4,49,13.9,2.33,0,1852,29.5
"2020-05-18",16,109,20.8,1.1,5.8,69,14.8,0.07,0,823,20
"2020-05-18",17,521,18.4,18.9,2.2,90,16.7,0.02,0,1100,18.7
"2020-05-18",18,384,18,0,2.3,89,16.1,0.03,0,1845,18.4
"2020-05-18",19,151,17.8,6.7,1.7,93,16.6,0.06,0,405,18.2
"2020-05-18",20,233,17.3,2.7,2.4,94,16.3,0.02,0,616,17.6
"2020-05-18",21,482,16.1,0.4,3.7,92,14.7,0,0,548,16.8
"2020-05-18",22,1091,13.3,0,4.5,92,12,0,0,500,14.8
"2020-05-18",23,1333,13.3,0,2.8,91,11.8,0,0,921,14.6
"2020-05-19",0,1411,13.2,0,2,88,11.2,0,0,1063,14.1
"2020-05-19",1,1322,13.1,0,2.3,87,10.9,0,0,1325,13.9
"2020-05-19",2,962,13.1,0,2.7,84,10.4,0,0,1147,13.6
"2020-05-19",3,540,12.9,0,4.1,83,10,0,0,1047,12.6
"2020-05-19",4,214,12.8,0.2,2.9,85,10.3,0,0,543,13.2
"2020-05-19",5,438,12.3,0.2,2.3,85,9.8,0,0,1840,12.3
"2020-05-19",6,632,12,0,1.6,85,9.5,0.06,0,1990,13.1
"2020-05-19",7,155,11.8,0.1,1.8,86,9.5,0.07,0,1526,13
"2020-05-19",8,186,11.7,2.6,1.8,92,10.4,0.11,0,626,13.2
"2020-05-19",9,108,11.7,2.7,2.5,94,10.7,0.17,0,380,13.7
"2020-05-19",10,71,11.8,3.7,2.9,95,11,0.2,0,344,13.8
"2020-05-19",11,226,12.3,9,1.8,96,11.6,0.49,0,613,15.8
"2020-05-19",12,1371,13.7,0.5,4.2,91,12.2,1.28,0,2000,22.4
"2020-05-19",13,2228,15.8,0,5.7,71,10.5,3.56,0,2000,26.8
"2020-05-19",14,3001,15.9,0,4.5,62,8.6,1.99,0,2000,23.2
"2020-05-19",15,3916,16.4,0,5.9,57,7.8,2.83,0,2000,26.5
"2020-05-19",16,5167,16.9,0,5,55,7.7,2.71,0,2000,25.5
"2020-05-19",17,7148,16.1,0,5.8,52,6.2,1.13,0,2000,19.7
"2020-05-19",18,8288,14.9,0,3.7,53,5.3,0.5,0,2000,16.7
"2020-05-19",19,6023,14.1,0,3.3,58,5.9,0.17,0,2000,14.5
"2020-05-19",20,4952,13.2,0,2.7,60,5.5,0.02,0,2000,13.1
"2020-05-19",21,4781,12.3,0,3.9,60,4.7,0,0,2000,11.7
"2020-05-19",22,4013,11.4,0,3.5,62,4.3,0,0,2000,9.9
"2020-05-19",23,2777,10.7,0,2.4,63,3.9,0,0,2000,9.3
"2020-05-20",0,2142,10.1,0,1.7,66,4,0,0,2000,9
"2020-05-20",1,1714,9.6,0,1.7,67,3.7,0,0,2000,8.6
"2020-05-20",2,1191,9.3,0,1.3,69,3.8,0,0,2000,8.3
"2020-05-20",3,765,9.4,0,2.1,69,3.9,0,0,2000,9.1
"2020-05-20",4,494,9.6,0,1.7,69,4.1,0,0,2000,9.5
"2020-05-20",5,630,9.7,0,1,69,4.2,0,0,2000,9.8
"2020-05-20",6,1386,9.9,0,2.1,69,4.4,0.02,0,2000,10.1
"2020-05-20",7,3485,10.5,0,1.1,70,5.2,0.27,0,1400,12.5
"2020-05-20",8,5385,11.5,0,0.7,67,5.5,0.58,0,2000,15.4
"2020-05-20",9,3094,13.1,0,2.1,65,6.6,1.15,0,2000,19.6
"2020-05-20",10,2350,15.1,0,1.8,58,6.8,2.74,0,2000,26.9
"2020-05-20",11,3146,16.7,0,1.3,50,6.2,3.42,0,1976,31.2
"2020-05-20",12,3613,17.4,0,2.3,50,6.8,2.73,0,2000,27.6
"2020-05-20",13,3985,17.7,0,1.8,50,7.1,2.29,0,2000,27.3
"2020-05-20",14,4438,18.3,0,1.1,49,7.3,2.41,0,2000,30.2
"2020-05-20",15,5299,19.5,0,2.1,49,8.4,3.08,0,2000,27.5
"2020-05-20",16,6146,18.8,0,2.3,49,7.8,1.2,0,2000,23.4
"2020-05-20",17,8355,18.2,0,2.4,51,7.8,0.52,0,2000,20.1
"2020-05-20",18,9639,17.7,0,2.6,53,7.9,0.29,0,2000,18.1
"2020-05-20",19,7028,17.2,0,2,54,7.7,0.18,0,2000,16.8
"2020-05-20",20,6462,16.3,0,2.1,56,7.4,0.03,0,2000,14.7
"2020-05-20",21,5916,15.4,0,2.6,59,7.4,0,0,2000,13
"2020-05-20",22,4854,14.4,0,2.4,62,7.2,0,0,2000,12
"2020-05-20",23,3384,13.6,0,2.3,66,7.3,0,0,2000,11.3
"2020-05-21",0,2585,12.8,0,2.1,69,7.2,0,0,2000,10.7
"2020-05-21",1,1904,12.4,0,2.3,71,7.2,0,0,2000,10.3
"2020-05-21",2,1296,11.9,0,2.1,73,7.2,0,0,2000,10
"2020-05-21",3,824,11.6,0,2.2,73,6.9,0,0,2000,9.7
"2020-05-21",4,550,11.3,0,2.1,74,6.8,0,0,2000,9.4
"2020-05-21",5,660,11.1,0,1.9,72,6.2,0,0,2000,9
"2020-05-21",6,1503,11.2,0,2.9,68,5.5,0.05,0,2000,9.3
"2020-05-21",7,3850,11.9,0,3,66,5.7,0.53,0,2000,12.7
"2020-05-21",8,5975,14.2,0,2.6,59,6.2,1.27,0,2000,18.5
"2020-05-21",9,3340,16.3,0,2.1,54,6.9,1.99,0,1964,23.7
"2020-05-21",10,2561,18.4,0,2,48,7.1,2.66,0,2000,28.6
"2020-05-21",11,3164,19.4,0,1.9,42,6.1,3.12,0,2000,29.5
"2020-05-21",12,3678,19.7,0,1.8,47,8,1.99,0,1900,27.1
"2020-05-21",13,3965,20,0,2.5,48,8.6,2.43,0,1980,28.7
"2020-05-21",14,4347,21.8,0,1.8,44,8.9,3.24,0,1912,33
"2020-05-21",15,5144,22.1,0,0.9,45,9.6,2.7,0,1975,32
"2020-05-21",16,6347,22.5,0,1.2,42,8.9,2.42,0,1874,29.5
"2020-05-21",17,8687,22.6,0,1.5,42,9,1.26,0,1901,25.5
"2020-05-21",18,10170,21.9,0,2.5,43,8.7,0.52,0,1963,21.9
"2020-05-21",19,7962,20.5,0,2.3,52,10.2,0.15,0,1518,19
"2020-05-21",20,7176,19.5,0,2.6,55,10.2,0.02,0,1495,17.2
"2020-05-21",21,6427,18.9,0,1.9,56,9.9,0,0,1526,16.7
"2020-05-21",22,5432,18.6,0,0.9,58,10.1,0,0,1498,16.5
"2020-05-21",23,3911,17.9,0,1.2,60,10,0,0,1349,14.8
"2020-05-22",0,2748,17.6,0,3.1,63,10.4,0,0,1175,15.3
"2020-05-22",1,1991,17.1,0,2.3,65,10.4,0,0,1157,15.1
"2020-05-22",2,1487,16.3,0,2.2,68,10.3,0,0,1175,14.3
"2020-05-22",3,952,15.9,0,2.5,69,10.2,0,0,1304,13.9
"2020-05-22",4,645,15.3,0,0.9,70,9.8,0,0,1574,13
"2020-05-22",5,654,14.9,0,0.6,74,10.2,0,0,1800,12.7
"2020-05-22",6,1443,14.8,0,1.6,76,10.6,0.03,0,1659,13.7
"2020-05-22",7,3705,15.6,0,2,77,11.5,0.2,0,954,15.9
"2020-05-22",8,5874,16.6,0,2.6,74,11.9,0.57,0,952,18.4
"2020-05-22",9,3306,18.2,0,2,67,11.9,1.41,0,1080,23.1
"2020-05-22",10,2606,19,0,2.8,66,12.4,1.58,0,1052,23.5
"2020-05-22",11,3194,19.6,0,2.3,64,12.5,1.34,0,1028,25.4
"2020-05-22",12,3753,20.5,0,2.3,63,13.2,1.66,0,1076,24.7
"2020-05-22",13,4092,21.2,0,1.7,61,13.3,1.33,0,1100,26.6
"2020-05-22",14,4525,21.8,0,0.9,60,13.6,1.61,0,966,27.1
"2020-05-22",15,5130,22.1,0,1.2,60,13.9,1.16,0,951,26.5
"2020-05-22",16,6270,22.6,0,2.7,56,13.3,1.04,0,804,25.1
"2020-05-22",17,8245,22,0,2.5,59,13.6,0.67,0,660,22.5
"2020-05-22",18,8432,19.9,0,3.3,66,13.3,0.26,0,779,19.5
"2020-05-22",19,6421,19.7,0,1.2,68,13.6,0.11,0,875,18.7
"2020-05-22",20,5583,19.5,0,1.8,69,13.6,0.1,0,680,17.6
"2020-05-22",21,5640,19,0,1.7,70,13.3,0,0,618,16.5
"2020-05-22",22,5313,18.5,0,1.3,73,13.5,0,0,690,15.5
"2020-05-22",23,3939,18.2,0,1.7,76,13.8,0,0,775,15
"2020-05-23",0,3145,17.9,0,1.1,77,13.8,0,0,510,15.7
"2020-05-23",1,2518,17.3,0,2.1,80,13.8,0,0,533,15.9
"2020-05-23",2,1826,17.2,0,1.9,81,13.9,0,0,491,16.2
"2020-05-23",3,1307,17.2,0,1,77,13.1,0,0,723,15.9
"2020-05-23",4,873,17.1,0,1.1,77,13,0,0,709,16.2
"2020-05-23",5,674,17.1,0,0.6,78,13.2,0,0,676,15.8
"2020-05-23",6,873,16.6,0,0.9,81,13.3,0.04,0,550,15
"2020-05-23",7,1414,17.1,0,0.6,81,13.8,0.42,0,542,17.7
"2020-05-23",8,2248,18.4,0,1.5,71,13,0.88,0,813,21
"2020-05-23",9,3056,19.6,0,2.2,66,13,1.51,0,837,24.7
"2020-05-23",10,3638,20.8,0,2.3,60,12.7,1.99,0,1019,26.6
"2020-05-23",11,4368,22,0,2.5,54,12.2,2.46,0,1343,31.5
"2020-05-23",12,5375,23,0,2.6,54,13.1,2.83,0,1272,34.5
"2020-05-23",13,6283,23.9,0,3.5,50,12.8,3.21,0,1095,36.6
"2020-05-23",14,6898,24.7,0,3,47,12.6,3.37,0,812,38.5
"2020-05-23",15,7759,24.7,0,3.7,44,11.6,2.18,0,1113,34.9
"2020-05-23",16,8067,24.7,0,3.3,47,12.6,2.26,0,1377,34.1
"2020-05-23",17,8328,23.2,0,4.3,53,13,1.17,0,1658,27.8
"2020-05-23",18,8228,21.4,0,2.5,61,13.5,0.54,0,1290,24.1
"2020-05-23",19,7989,20.5,0,3.1,63,13.2,0.34,0,1252,20.8
"2020-05-23",20,7829,19.9,0,2,66,13.3,0.04,0,1177,18.7
"2020-05-23",21,7109,19.3,0,2.7,69,13.4,0,0,1069,17.8
"2020-05-23",22,6185,18.9,0,2.4,71,13.5,0,0,948,17.6
"2020-05-23",23,4148,19,0,1.6,74,14.2,0,0,872,18.1
"2020-05-24",0,2435,18.8,0,1.9,77,14.6,0,0,780,18.1
"2020-05-24",1,1799,18.7,0,0.8,79,14.9,0,0,673,18.2
"2020-05-24",2,770,18.8,0,1.6,80,15.2,0,0,755,18.2
"2020-05-24",3,410,18.5,0.5,2,85,15.9,0,0,515,17.9
"2020-05-24",4,320,18.2,0.9,2.7,84,15.4,0,0,795,17.6
"2020-05-24",5,272,18.2,0.2,3.1,82,15,0,0,910,17.3
"2020-05-24",6,8,17.8,4.1,3.9,86,15.4,0.01,0,298,16.9
"2020-05-24",7,94,16.8,7.7,4.7,93,15.6,0.01,0,315,16.7
"2020-05-24",8,237,16,1,5.5,94,15,0.04,0,433,16.5
"2020-05-24",9,726,15.6,0.1,3.8,96,14.9,0.14,0,322,17
"2020-05-24",10,1477,15.7,0,3.5,95,14.8,0.35,0,754,18.3
"2020-05-24",11,2375,15.8,0,3,93,14.6,0.3,0,579,18.3
"2020-05-24",12,3742,16.3,0,2.5,91,14.8,0.94,0,864,22.8
"2020-05-24",13,5324,18.2,0,1.4,83,15.2,1.74,0,1602,27
"2020-05-24",14,6617,19.5,0,2.8,76,15.1,2.19,0,1384,31
"2020-05-24",15,7587,19.4,0,3.8,75,14.8,1.89,0,1484,26.4
"2020-05-24",16,8051,19.3,0,3.2,74,14.5,1,0,1933,25.2
"2020-05-24",17,8478,19.6,0,2.8,71,14.1,1.11,0,2000,23.3
"2020-05-24",18,8517,19,0,4.2,72,13.8,0.57,0,1993,20.4
"2020-05-24",19,7728,17.8,0,3.2,74,13,0.25,0,1806,17.2
"2020-05-24",20,6898,16.7,0,2.5,81,13.4,0.05,0,935,15.7
"2020-05-24",21,5931,15.5,0,2.4,85,12.9,0,0,561,14.7
"2020-05-24",22,4517,15,0,1.5,86,12.6,0,0,471,14.3
"2020-05-24",23,3043,14.4,0,1.5,86,12,0,0,499,13.6
"2020-05-25",0,2206,14.3,0,2.3,88,12.3,0,0,470,14.3
"2020-05-25",1,1502,14.2,0,1.4,88,12.2,0,0,475,14.8
"2020-05-25",2,950,14.1,0,2.2,90,12.4,0,0,408,14.9
"2020-05-25",3,619,14,0,0.5,90,12.3,0,0,318,15.1
"2020-05-25",4,497,14.1,0,2,91,12.6,0,0,297,15
"2020-05-25",5,662,13.9,0,1.6,92,12.6,0,0,247,14.9
"2020-05-25",6,1557,13.9,0,0.7,93,12.7,0.01,0,263,15.2
"2020-05-25",7,3781,14.1,0,1.3,91,12.6,0.12,0,353,15.9
"2020-05-25",8,5911,14.5,0,1.7,90,12.8,0.25,0,358,17
"2020-05-25",9,3061,15.4,0,1.7,86,13,0.69,0,517,21.3
"2020-05-25",10,2370,17,0,1.8,78,13.1,1.97,0,658,27.8
"2020-05-25",11,3205,18.1,0,2,74,13.3,1.88,0,677,26.3
"2020-05-25",12,3514,18.8,0,1.5,72,13.6,1.62,0,637,26.4
"2020-05-25",13,3812,19.9,0,1.5,69,14,1.96,0,738,27.7
"2020-05-25",14,4128,20.9,0,2.4,64,13.8,2.14,0,927,30
"2020-05-25",15,4967,20.9,0,2.6,68,14.7,1.88,0,503,29.7
"2020-05-25",16,6035,20.3,0,3.5,68,14.1,1.6,0,534,26.2
"2020-05-25",17,8773,20.2,0,3,68,14,1.29,0,543,25.1
"2020-05-25",18,10789,20,0,3.4,68,13.9,1.02,0,682,22.4
"2020-05-25",19,8412,18.7,0,3.2,68,12.6,0.38,0,720,18.2
"2020-05-25",20,7467,17.8,0,2.3,75,13.3,0.07,0,579,16.4
"2020-05-25",21,6567,16.1,0,2.6,82,13,0,0,436,15.1
"2020-05-25",22,5321,15.1,0,2.4,84,12.4,0,0,372,14.2
"2020-05-25",23,3513,14.5,0,2,87,12.3,0,0,298,13.6
"2020-05-26",0,2622,13.7,0,2.8,89,11.9,0,0,278,13.1
"2020-05-26",1,1923,13.5,0,2.2,90,11.8,0,0,257,13
"2020-05-26",2,1328,13.2,0,1.7,91,11.7,0,0,238,12.8
"2020-05-26",3,809,13,0,2.1,92,11.7,0,0,224,12.6
"2020-05-26",4,556,12.8,0,0.3,92,11.5,0,0,226,12.3
"2020-05-26",5,741,12.8,0,1.4,93,11.6,0,0,212,12.4
"2020-05-26",6,1636,12.8,0,1,94,11.8,0.05,0,212,12.8
"2020-05-26",7,4087,13.4,0,1,94,12.4,0.34,0,239,15.8
"2020-05-26",8,6242,14.2,0,1,92,12.9,0.49,0,289,17.8
"2020-05-26",9,3383,16.1,0,1.5,84,13.3,1.35,0,357,24.5
"2020-05-26",10,2558,17.9,0,2.3,75,13.3,2.31,0,494,28.8
"2020-05-26",11,3122,19.8,0,2,68,13.7,3.04,0,605,32.7
"2020-05-26",12,3698,21.5,0,2,61,13.6,3.36,0,807,35.3
"2020-05-26",13,3843,22.4,0,2.9,56,13.1,3.09,0,1006,34.3
"2020-05-26",14,4238,22.9,0,2.5,53,12.8,2.27,0,1067,32.8
"2020-05-26",15,3935,21,0,4.3,63,13.6,1.18,0,568,23.8
"2020-05-26",16,1041,18.9,0,4.1,70,13.3,0.35,0,923,20
"2020-05-26",17,3010,16.7,0,3.6,76,12.4,0.25,0,1418,18.9
"2020-05-26",18,7868,16,0,3.6,80,12.5,0.29,0,1309,17.8
"2020-05-26",19,5733,15.6,0,3.7,81,12.3,0.1,0,1396,16.6
"2020-05-26",20,2401,15.6,0,2.4,83,12.7,0.02,0,1021,16.3
"2020-05-26",21,2738,15.1,1.5,1.2,89,13.2,0,0,582,15.8
"2020-05-26",22,3186,14.9,0,0.8,89,13,0,0,609,15.1
"2020-05-26",23,2439,14.4,0,2,91,12.9,0,0,477,13.5
"2020-05-27",0,2171,14.1,0,1.8,92,12.8,0,0,669,13.7
"2020-05-27",1,1723,13.8,0,2.4,92,12.5,0,0,737,13.3
"2020-05-27",2,1167,13.3,0,1.7,91,11.8,0,0,1124,12.5
"2020-05-27",3,742,12.9,0,0.3,91,11.4,0,0,1074,11.7
"2020-05-27",4,593,12.5,0,1.9,92,11.2,0,0,924,11.3
"2020-05-27",5,708,12.1,0,2.3,92,10.8,0,0,969,11
"2020-05-27",6,1600,11.9,0,0.6,92,10.6,0.05,0,1026,11.1
"2020-05-27",7,4373,12.7,0,2.5,93,11.5,0.59,0,1015,14.7
"2020-05-27",8,6770,14.1,0,1.9,86,11.7,1.35,0,1479,20.9
"2020-05-27",9,3681,15.7,0,2.7,74,11,2.07,0,1841,25.8
"2020-05-27",10,2822,17.5,0,1.8,67,11.2,2.68,0,1940,30.2
"2020-05-27",11,3434,19.6,0,1.5,61,11.8,3.25,0,1900,33.7
"2020-05-27",12,3912,21.6,0,2.2,52,11.3,3.6,0,2000,35.4
"2020-05-27",13,4200,22.6,0,3.8,45,10,3.62,0,2000,35.8
"2020-05-27",14,4696,23.4,0,3.7,31,5.2,3.5,0,2000,36.1
"2020-05-27",15,5177,23.3,0,3.9,45,10.6,2.61,0,1965,32.8
"2020-05-27",16,6781,23.5,0,3.7,50,12.4,2.6,0,1996,34.7
"2020-05-27",17,9659,22.6,0,4,46,10.3,2.05,0,2000,30.9
"2020-05-27",18,11893,21.6,0,4.8,48,10.1,1.39,0,2000,25.6
"2020-05-27",19,9125,19.8,0,4.6,55,10.4,0.61,0,2000,19.6
"2020-05-27",20,7947,18.4,0,3.6,61,10.7,0.09,0,2000,16.7
"2020-05-27",21,7063,17.2,0,2.5,68,11.2,0,0,1989,15.3
"2020-05-27",22,5612,16.7,0,2.5,74,12,0,0,1523,14.6
"2020-05-27",23,3928,15.9,0,1.2,76,11.6,0,0,1316,13.8
"2020-05-28",0,2960,15.2,0,1.1,78,11.3,0,0,993,13.5
"2020-05-28",1,2117,14.9,0,2,82,11.8,0,0,722,13
"2020-05-28",2,1470,14.7,0,1.8,84,12,0,0,569,12.8
"2020-05-28",3,932,14.3,0,1.2,84,11.6,0,0,514,13.4
"2020-05-28",4,616,14.5,0,0.2,85,12,0,0,521,14
"2020-05-28",5,732,14.5,0,0.4,83,11.6,0,0,609,13.5
"2020-05-28",6,1689,14.2,0,0.9,85,11.7,0.07,0,526,13.9
"2020-05-28",7,4342,14.8,0,0.7,81,11.5,0.35,0,881,16.8
"2020-05-28",8,6330,16.7,0,0.8,71,11.4,1.18,0,1490,21.3
"2020-05-28",9,3157,17.4,0,1.7,73,12.5,0.9,0,1054,19.6
"2020-05-28",10,2538,19.2,0,2.3,61,11.4,1.75,0,1535,26.4
"2020-05-28",11,3298,20.6,0,1.3,46,8.5,2.63,0,1978,27.7
"2020-05-28",12,3837,22,0,2.8,40,7.7,3,0,1984,34.9
"2020-05-28",13,3951,22.4,0,1.9,39,7.7,2.41,0,2000,31.2
"2020-05-28",14,4421,22.5,0,3.3,46,10.2,2.04,0,1674,33.9
"2020-05-28",15,5316,22.5,0,3.6,45,9.9,2.42,0,1737,32.6
"2020-05-28",16,6317,23.1,0,2.7,46,10.8,2.59,0,1692,35.6
"2020-05-28",17,9181,22.8,0,2.7,45,10.2,1.73,0,1811,31.7
"2020-05-28",18,11302,22.8,0,2,46,10.5,1.2,0,1876,26.8
"2020-05-28",19,8638,21.5,0,2.9,51,10.9,0.49,0,1968,21.2
"2020-05-28",20,7848,20.1,0,1.7,55,10.7,0.07,0,2000,17.9
"2020-05-28",21,6724,19.4,0,2.9,59,11.1,0,0,1980,16.4
"2020-05-28",22,5704,18.4,0,1.6,62,10.9,0,0,1972,15.4
"2020-05-28",23,3930,17.8,0,2.3,66,11.3,0,0,1967,14.7
"2020-05-29",0,2984,17,0,0.6,70,11.4,0,0,1551,14.1
"2020-05-29",1,2239,16.5,0,2.5,79,12.8,0,0,899,13.7
"2020-05-29",2,1444,16,0,1.7,80,12.5,0,0,866,13.5
"2020-05-29",3,1016,15.6,0,2.2,84,12.8,0,0,1070,13.2
"2020-05-29",4,650,15.3,0,1.4,85,12.7,0,0,930,12.8
"2020-05-29",5,756,14.7,0,0.2,86,12.3,0,0,957,12.3
"2020-05-29",6,1583,14.7,0,0.7,88,12.7,0.06,0,994,13
"2020-05-29",7,4206,15.4,0,0.9,83,12.5,0.49,0,1262,17.2
"2020-05-29",8,6434,17.1,0,2.1,81,13.8,1.23,0,663,22.2
"2020-05-29",9,3507,18.7,0,2.3,75,14.1,1.95,0,994,27
"2020-05-29",10,2849,20.5,0,2.2,67,14.1,2.56,0,1042,32.1
"2020-05-29",11,3443,22.3,0,2.7,61,14.4,3.02,0,1032,37.7
"2020-05-29",12,3871,23.7,0,2.7,52,13.2,3.48,0,1566,41.4
"2020-05-29",13,4182,25.1,0,2.2,50,13.9,3.66,0,1300,45
"2020-05-29",14,4536,25.7,0,2.9,44,12.5,3.37,0,1707,45.2
"2020-05-29",15,5203,26.2,0,2.4,44,12.9,2.72,0,1672,37.9
"2020-05-29",16,6517,26.8,0,2,41,12.4,1.66,0,1787,40
"2020-05-29",17,9297,27.5,0,2.6,39,12.3,2,0,1896,37.2
"2020-05-29",18,11339,25.9,0,3.1,49,14.3,1.29,0,1959,30.9
"2020-05-29",19,8837,23.9,0,3.5,54,14,0.48,0,1970,24.3
"2020-05-29",20,7976,22.4,0,1.7,58,13.7,0.12,0,1990,20.9
"2020-05-29",21,7272,21.3,0,1.1,65,14.4,0,0,1759,19.1
"2020-05-29",22,6761,20.6,0,1.6,66,14,0,0,1861,18.1
"2020-05-29",23,4744,20,0,2.1,69,14.1,0,0,1770,17.4
"2020-05-30",0,3921,19.3,0,0.3,68,13.2,0,0,1947,16.4
"2020-05-30",1,2948,18.6,0,0.6,70,13,0,0,1998,15.7
"2020-05-30",2,2069,18,0,0.2,71,12.6,0,0,2000,15.2
"2020-05-30",3,1498,17.6,0,1.5,74,12.9,0,0,1839,14.7
"2020-05-30",4,885,17.2,0,1.7,78,13.3,0,0,1418,14.4
"2020-05-30",5,701,16.7,0,1.9,80,13.2,0,0,1298,14.2
"2020-05-30",6,983,16.6,0,1.7,82,13.5,0.06,0,1237,14.9
"2020-05-30",7,1548,17.7,0,2,80,14.1,0.46,0,1305,18.3
"2020-05-30",8,2481,19.8,0,1.6,71,14.3,1.15,0,1281,23.8
"2020-05-30",9,3099,22.4,0,1.8,62,14.7,1.89,0,1082,29.7
"2020-05-30",10,3611,24.4,0,1.7,54,14.4,2.53,0,1215,35.8
"2020-05-30",11,4415,26.2,0,1.5,47,13.9,3.12,0,1226,41.8
"2020-05-30",12,4799,27.3,0,1.6,38,11.7,3.54,0,1971,46.5
"2020-05-30",13,5574,28.3,0,2.4,35,11.3,3.67,0,1897,49.2
"2020-05-30",14,6299,27.9,0,0.8,36,11.4,2.17,0,1900,40.5
"2020-05-30",15,6925,29,0,3.2,32,10.6,2.61,0,1837,46
"2020-05-30",16,7665,29.9,0,2,31,10.9,2.77,0,1852,45.3
"2020-05-30",17,8538,28.5,0,2.6,41,13.9,1.2,0,1226,33.8
"2020-05-30",18,8695,26.8,0,3.1,44,13.5,0.81,0,1315,30.6
"2020-05-30",19,8707,25.3,0,2.8,49,13.8,0.46,0,1552,25.3
"2020-05-30",20,8565,23.3,0,2.4,55,13.7,0.06,0,1105,21.6
"2020-05-30",21,7819,21.7,0,1.9,61,13.8,0,0,965,19.9
"2020-05-30",22,6675,20.7,0,3.2,59,12.3,0,0,1523,18.8
"2020-05-30",23,5048,19.9,0,2,58,11.3,0,0,1628,18
"2020-05-31",0,3834,19.5,0,1.8,65,12.7,0,0,1061,17.2
"2020-05-31",1,2733,18.9,0,0.8,67,12.6,0,0,1024,16.6
"2020-05-31",2,1900,18.5,0,0.9,68,12.4,0,0,982,16.4
"2020-05-31",3,1312,18.4,0,1.1,68,12.3,0,0,994,16.8
"2020-05-31",4,799,18.3,0,1.2,71,12.9,0,0,941,16.1
"2020-05-31",5,640,17.9,0,1.8,73,12.9,0,0,770,15.4
"2020-05-31",6,799,17.7,0,1.8,76,13.4,0.09,0,762,17
"2020-05-31",7,1312,18.3,0,1.5,76,13.9,0.36,0,776,18.8
"2020-05-31",8,1989,20.2,0,1.6,68,14,0.93,0,763,23.7
"2020-05-31",9,2736,21.9,0,1.2,61,14,1.49,0,764,29.6
"2020-05-31",10,3534,23.4,0,1.4,55,13.8,1.73,0,774,32.8
"2020-05-31",11,3809,25.5,0,2.1,49,13.9,2.58,0,950,41.2
"2020-05-31",12,5084,26.8,0,2.1,40,12,3.39,0,1214,48.5
"2020-05-31",13,5642,27.2,0,2.2,43,13.5,2.44,0,1095,41.3
"2020-05-31",14,6776,27.5,0,2.9,45,14.4,2.62,0,749,43.1
"2020-05-31",15,7829,25.7,0,3.6,47,13.5,1.85,0,1169,36.1
"2020-05-31",16,8360,23.7,0,4.8,51,12.9,0.68,0,1742,31
"2020-05-31",17,8543,22.6,0,4.4,52,12.2,0.53,0,1932,27.4
"2020-05-31",18,8307,21.8,0,4,55,12.3,0.34,0,1697,24.4
"2020-05-31",19,7906,20.7,0,5.3,59,12.3,0.09,0,1642,22
"2020-05-31",20,7545,20.2,0,3,61,12.4,0.03,0,1744,20.9
"2020-05-31",21,6182,19.8,0,2.6,65,13,0,0,1352,20.3
"2020-05-31",22,3070,19,0,2.9,74,14.2,0,0,941,19.9
"2020-05-31",23,605,18,0.2,2.1,87,15.7,0,0,170,18.5
"2020-06-01",0,859,17.6,0.8,2.5,92,16.2,0,0,170,18.3
"2020-06-01",1,1011,17.7,0.3,2.9,91,16.2,0,0,1089,18
"2020-06-01",2,752,17.5,0,3.2,91,16,0,0,1203,17.8
"2020-06-01",3,557,17.1,0,3.2,91,15.6,0,0,712,17.5
"2020-06-01",4,380,17,0,3.3,92,15.6,0,0,917,17.4
"2020-06-01",5,564,16.9,0,3.4,93,15.7,0,0,712,17.3
"2020-06-01",6,1634,16.7,0.1,3.4,90,15,0.04,0,1588,16.7
"2020-06-01",7,4330,16.9,0,2.3,86,14.5,0.32,0,1589,18.4
"2020-06-01",8,6470,17.8,0,3.3,80,14.2,0.85,0,1443,21.4
"2020-06-01",9,3470,19.3,0,2.1,73,14.3,1.71,0,1849,27.6
"2020-06-01",10,2637,20.5,0,3.4,62,12.9,2.65,0,1855,31.1
"2020-06-01",11,3299,22.1,0,3.6,52,11.7,3.29,0,1973,37.1
"2020-06-01",12,3637,23.1,0,4,49,11.7,3.59,0,1970,41.3
"2020-06-01",13,3855,23.1,0,5.1,42,9.4,3.78,0,2000,43.9
"2020-06-01",14,4228,23.6,0,5.1,39,8.8,3.66,0,2000,44.6
"2020-06-01",15,5042,23.8,0,5.5,40,9.3,3.3,0,2000,43.7
"2020-06-01",16,6382,24.4,0,3,39,9.5,2.78,0,2000,42
